tweet_id,sentiment,author,content,content_length
1695194247,neutral,seoulcitykitty,haha! and i just got an email that truth is now following me on Twitter  A sign that I need to do away with the obscure mind games?,131
1962240584,happiness,ChylaAlyssa,Goodbye sex in the city  let me hurry and give mi cuz that paper work @lailashah !!! Have 2 have summer in BK !!!,113
1963602530,neutral,sonyababii,My belly is speaking to me! I need food!,40
1694511147,happiness,Darlok,Happy Star Wars day! May the 4th be with you!,45
1963092483,happiness,mrstracymartin,So nice how Natalie taught Jameson &quot;why&quot;!!!,53
1751885908,happiness,CircusKitty,@BabyPatches I had a very good day - lots of stretching and sleeping in the sun,79
1963056337,neutral,Jerzygrllys,@tokiohotelusa did they have a video acceptance speech or anything? I can't watch the stream,92
1961859273,worry,LaurNroo,@Ms_Eclectic but then you leave,31
1960456096,neutral,simplymac29,Me + court =,12
1965720514,worry,peglegparadiddl,@mamamikey paramore makes me want to punch babies  lol,54
1752353646,happiness,peasypumpkinpie,"@daftlikejack it seems totally awesome to me! you know, two real reasons for celebrating.",89
1964163871,neutral,___Sunny___,@radioclash Ich will auch zu Pinkpop,36
1694420461,neutral,fetchmp3,Get: &quot;Fightstar - Mercury Summer&quot; here: http://tinyurl.com/dbm4n6 from: http://tinyurl.com/cnkhev  #musicmonday #freemusic,132
1694789604,neutral,JakeBonifield,"AP gov exam. Haven't looked at this stuff in months. What's that? I'm a total legal nerd and know these cases like none other? Oh, yeah.",136
1695408739,happiness,nurjb,"JONAS is awesome! I just watched Groovy Movies  Frankie,, was weird lol",71
1962017003,worry,catherineann785,in media still havnet found ipod,32
1694644199,neutral,MissxMarisa,@TheLonely Oh you do? I have the ability to teleport,52
1694364234,happiness,PureMuslima,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah,56
1752723752,happiness,TajaSeville,@nathanschultze haha. that's awesome. good job,46
1752020463,neutral,Martiword,@waynemansfield  Mine are older than yours.,43
1964887416,neutral,GoinOnTilt,"I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.",99
1960489963,neutral,Run_TMC,@crazycori713 I don't think I'm going camping,45
1694313027,happiness,pigarotti,i finally found the perfect matte lcd cleaner!! i-nix screen cleaner ftw!,73
1752354529,worry,allisonryan,Exhausted. Thank goodness my race is almost here! All this training is ruining my social life,93
1694438433,worry,cathzz,@Aligonzalez43 its ok. im juz curious,37
1960530194,worry,crystalauger,"@RyanSeacrest Im feeling sad, not likeing my new haircut",56
1962304281,worry,isabologna,My heart has been beating irregularly ever since last night. I don't want to explode or implode,95
1957449087,neutral,jessicabcd,is desperate to go to the venice beinnale,41
1694146692,neutral,baditz17,@cherrythegreat no problem  i'll  definitely bring some for Gelli,65
1752775290,neutral,Apocalyptica,just loves having proper Inet back,34
1753139060,neutral,brinagon,i like them all i just saw the movie 4.8 i would give it a 5 if Tyler Perry wasn't in it,88
1964687988,neutral,robynnxrevolver,@dummerboyk: psh...didn't even pay for me though,48
1964040512,worry,ShannaPace,Watching Jeremy assemble jr's new radio flyer bike!!!  Jr is sick with 100 degree fever  taking a nap.  This will cheer him up though!,134
1962134732,neutral,JaredRR,I need more twitter friends. I'm checking this far too often and find nothing new,81
1693976025,neutral,ndhie,cieee @Cronatic potong rambuuuut!,33
1965479901,worry,naomianne2,poor bella is in the ER with her first and second ear infection since both ears are infected. Her screams were blood curdling!,126
1694587635,happiness,Abi_Beswick,is feeling very happy despite the amount of work that i need to do today!!! Happy times,87
1958097596,worry,tahirakram,Thinking about someone. Now a days I think more and code less  What is it...?,77
1752445628,neutral,MichelleMontana,@LorettaK me too except move that 7am to 9am,44
1965959493,worry,LegendaryGaz,good night fellow Twitterati. back to work tomorrow,51
1694931032,neutral,ORIGINALBIGPAWS,just going to cook some lamb chops for lunch - I always end up coking just before pay day and amaze myself at how much I can cook,129
1753418920,happiness,Shawna311,@LadyLogan Thats awesome!!  Good idea!!,39
1752473702,happiness,TheDEXpress,"HAPPY MOTHER'S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",108
1965834815,neutral,TheKimmer1,Well it sounds like sum kids with matches lit sum grass on fire,63
1753884639,neutral,MattSando,Thanks to: @soultravelers3 @marcphotoshow @WorldTravelBlog @cthechange @annaphoto New followers!,96
1961365885,worry,karenn_jonas,just got back from my exam... im surely gonna fail...now trying 2 get tickets 4 il divo! someone doesnt want us 2b there!!!,123
1695107402,neutral,pkBLGdonahue,@nakedxa ok.. take care,23
1960910072,worry,rhjerseygirl,"gettn ready to take a trip to Jersey my dad's not doing so good, he needs a new heart~whoeva see's this please say a prayer for my dad",134
1695279576,happiness,krizelannmarie,asks thnx for gritiNg    take caRE Too  God BleSS http://plurk.com/p/rqo76,74
1694311277,happiness,gabvirtualworld,@tom_howarth hehehehe I will keep silent now,44
1752918219,happiness,RheaBea,@officialTila Thanks for the interview mama!  Enjoy your night,62
1695190981,happiness,tsteinberger,Happy Star Wars day everyone! and Enjoy the holiday (UK),56
1752645074,happiness,h0ney32,Just had an amazinq qirls-niqht-out. I quess its always qreat to have an excuse to wear tiny dresses &amp; heels,112
1694858839,neutral,dadmeetup,Picture Day for 3 YO preschooler. Light blue striped utton down and kahkis.  Wonder what color they will be when I pick him up in 3 hours,137
1751214899,neutral,xoxoxakota,is finally allowed to go out,28
1961993687,worry,SamanthaSRiches,honestly cant wait for wednesdays chemistry exam to be over - getting to me real bad,84
1962660661,worry,ajmsnr,Just got an IM from another co-worker who just got laid off. Lots of people becoming unemployed,95
1695618282,neutral,Spence1908,@mzunyque thanks. before the major chop.,40
1751068742,neutral,wrestlingaddict,@jareason left a comment on your blog post,42
1695311440,neutral,amykayODT,@dannywood made me smile...that's what you did already this morning!    Have a great day!!,90
1957574844,happiness,tinybaybee,@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee,43
1753469181,happiness,DaveCallum,@okneil welcome home wherever that may be,41
1753237075,happiness,xAnniL,"http://twitpic.com/4woxi - Btw, concert was freaking awesome",60
1957118207,neutral,vliemena,"@duciaestherine ohh ic ic haha, iyaa my summer is filled with ONE Course that lasts for the whole summer",104
1751249264,happiness,AllieJayy,@BrandonSmithCEO Wow. That's looks really good. I wish I had some. Was it good?,79
1964630283,happiness,lfinkelstein,Two week extension on contract ... I'm ready for it to be done,62
1964708377,happiness,kristinamama,@Nairtseuqe so my son is not the only one!  that's really nice to know.  he really is good at being three. and dh will be late today,132
1751139784,happiness,s_retsambew,"Sulumits Retsambew is thinking: A billion here, a billion there, pretty soon it adds up to real money.",102
1753853173,happiness,chickenpantz,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hire a cleaner",111
1753774536,happiness,SmilinNursAnnie,@Nemitabbah HAHAHAHA...yeah you mess up that crossing and kneeling bit you will get called out...JOKING,103
1753273918,happiness,cow_grrrl,"@knatchwa Buenos Dias! How very sweet, thank you",48
1964625858,worry,MeriEsteban,@Jonasbrothers @ddlovato you are disappointing me......,55
1694530666,neutral,millerian,Listening to the simply awesome Ratatat on a bank holiday monday before a BBQ later  http://bit.ly/gJqSh,104
1753467825,happiness,fjkeogh,"@ALOliver You've got to have standards Alice otherwise were would we be ,,,,,? you got to enjoy life it's what life is for",122
1966201003,worry,vanessaroussert,oh and i forgot my cell at home  thankgod for this crackberry,61
1695730119,neutral,FidelPamintuan,Shiyet! Umulan din.,19
1960673722,worry,mariahsyrett,TGIF. I don't feel good.,24
1960991329,worry,MadBradMitchell,"Well, my dog still isn't at the shelter. I hope someone good has him",68
1965403946,neutral,elynette,I need a blackberry,19
1694239412,worry,apraalii,@KankzXD ohh I know her from church .. she got me into mcfly,60
1958094500,worry,conker_m,Still gutted that man utd lost,30
1752158355,happiness,GetKnownRadio,@QUEENCHINAB He seemed all happy about it,41
1961435029,worry,lrv94,I hate only having 1gb ram to use as host and 1gb for Virtual Machine  Sucks so much,84
1752504587,happiness,acissejessica,loving phuket with melai and badette. i'll be coming home soon  imiss everyone,78
1695219900,neutral,LegendLush,"I meant to say that I have created my profile on twitter lol, I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash !",137
1753568397,worry,pascalfinette,Finally came around to shorten my Twitter username from @pascalfinette to @pfinette. If you follow me - no need to change anything.,131
1965014525,neutral,voidstuff,Aww When Love Is Gone is playing on shuffle,43
1753498277,neutral,stef_shortstack,@bradiewebbstack umm ok you sound verry proud of yourselff bubb,63
1751251102,happiness,TransitionalTee,"@AmberCadabra Wow, I haven't watched that movie in ages. It is quite fantastic.",79
1963368961,happiness,dazedp3nguin,wants to go to walmart. but won't go alone,42
1753869731,neutral,rrrrobby,"&quot;you said &quot;darling what happened? did I fall asleep, and you carry me home? Cuz I know I wasn't here&quot;&quot; Goodnight twitterererers",147
1752725440,neutral,pure_believer,&quot;To boldly go where no one has gone before...&quot;,56
1752618023,neutral,GreenFalcon805,@officialTila Fashion show?? What was this I heard about dating a tweeter? Trying to catch up.. but soo much going on..,119
1753449668,neutral,squarebracket,Is eating poutine and listening to mitch hedburg,48
1960508158,neutral,Acuguru,deck building buddy missing in action,37
1962952272,neutral,ShelliMayfield,PArts of me are starting to feel the effects of over tanning,60
1751751271,neutral,musiqislyfe622,working on a layout 4 my page....prom dress is almost done,58
1751249271,neutral,TxCloverAngel,@allmandinger yep.  working on the post now,43
1962136782,happiness,spreaddalove,"went and got a pedicure and a manicure 2daii!!!! and den sunbathed all daii!!!! BEST DAY EVA!!!!! oh yeh,....did a teeny bit of study",133
1753680189,worry,hyppe,@gabexmosh &quot;with done&quot;?,33
1753728167,worry,shinelikestars,a pink balloon for mum on her day,33
1695138059,neutral,schmanderzz,im almost to 300 updates. 200 more to goo,41
1753097655,worry,Kingarthur1079,@ MsRobynp  thank u for that,28
1957741538,worry,Mooky_moo,is sad his new SB6 CD's got nicked,34
1753649535,happiness,Lany7,I have new slippers! They are piggys! So so cute and very warm,62
1694834678,neutral,bmthofficial,@brittanybannana is not too hot and not to cold,47
1963860620,worry,AdrianRodriguez,would like to have a gaming system,34
1962867516,neutral,funtime7777,I put a real pic of myself up. I'm going to miss the avatar.,60
1751573168,happiness,Cinabun,Hellerrr new followerss. I'm Tricina &amp; uhhm I'm cool,56
1752224911,neutral,storylet,&quot;The truth is hiding in your eyes&quot; @patita @MissMarian  Paramore ï¿½ Decode @Daninho502  ? http://blip.fm/~5ytke,122
1963114028,worry,McScouser,Every part of my body aches   I'm tryin' so hard not to throw up,64
1961492130,neutral,BrianGreene,the food in the oven is still frozen. seems I have to advance the clock from flashing 12:00 to make the oven work,113
1753198788,worry,methodphoto,@wildmanrouse cool shot!,24
1966406654,worry,strangelynormal,argh! my embouchure= FAIL! makes me sad,39
1694955211,neutral,KarenLynn45,is still amazed at the awesomness of last night. The discussion was great! Looking forward to a great week! Only 10days until I go home,135
1752774287,worry,4evajongirl,@JonathanRKnight Happy mother's day to ur mom!!! i hope she has a wonderful day!!!!!,84
1753384010,happiness,thebirchtree,@lostintheforest thanks!  Remember the SAE for the we make stuff too,68
1957184403,neutral,kaushal,@sakshijuneja ok that's subtly saying i'm no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!,134
1965656788,neutral,RachelCraves,Golden Girls marathon about to end  #lofnotc,44
1751714305,neutral,rochskidoo,is Level 58  http://plurk.com/p/stvri,37
1964222253,happiness,jenniesloan1,@nizhonipetphoto i wannna go   i wanna go anywhere but jersey,61
1965956871,worry,lsdstamps,"the muscle in my back is cramping up, hurts so bad! owww",56
1961758880,worry,minherva,@mamapennington im the only one in the office! and I jammed the copier,70
1957763550,neutral,ranacse05,@hasin my bad,13
1962819506,neutral,ajv,"Ha, @joestump i'm giving spymaster a chance - just curious! will miss u",71
1962859057,neutral,MiZzCHaOtic,@MSTALENT I know right...,25
1694644344,happiness,seindal,"@ciaoamalfi Its great when locals stop you to ask for directions, and even better when you know the answer",106
1965762473,worry,ntinaz,@LesbianDad i really wish i could make it! a 12 hr. drive just isn't going to happen this weekend.,98
1960317285,happiness,doitJEFFSTYLE,"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]",114
1695376835,neutral,geminimag,TalkingWithTami morning Ms. Tammie!  Your fam looked adorable in Family Circle   I bought it &amp; was like &quot;see honey?  I talked to her&quot;  LOL,152
1751465955,worry,bennyherrera,Is with our dog at the doggy park!,34
1963463639,neutral,stevenmilstein,@mj12982  &quot;Bandwidth Limit Exceeded&quot; on your website,62
1753329671,worry,Katrinaaa_x,"@fromblueskies Just wanted to point out that on Youtube, you have more subscribers than Tom Felton. Thought that might make you happy.",134
